vin	V(vout)
7.350000000000108e-002	1.715145e+000
7.360000000000108e-002	1.715053e+000
7.370000000000108e-002	1.714961e+000
7.380000000000109e-002	1.714869e+000
7.390000000000109e-002	1.714777e+000
7.400000000000109e-002	1.714685e+000
7.410000000000110e-002	1.714593e+000
7.420000000000110e-002	1.714500e+000
7.430000000000110e-002	1.714408e+000
7.440000000000110e-002	1.714316e+000
7.450000000000111e-002	1.714224e+000
7.460000000000111e-002	1.714132e+000
7.470000000000111e-002	1.714039e+000
7.480000000000112e-002	1.713947e+000
7.490000000000112e-002	1.713855e+000
7.500000000000112e-002	1.713762e+000
7.510000000000112e-002	1.713670e+000
7.520000000000113e-002	1.713578e+000
7.530000000000113e-002	1.713485e+000
7.540000000000113e-002	1.713393e+000
7.550000000000114e-002	1.713301e+000
7.560000000000114e-002	1.713208e+000
7.570000000000114e-002	1.713116e+000
7.580000000000114e-002	1.713023e+000
7.590000000000115e-002	1.712931e+000
7.600000000000115e-002	1.712838e+000
7.610000000000115e-002	1.712746e+000
7.620000000000116e-002	1.712653e+000
7.630000000000116e-002	1.712561e+000
7.640000000000116e-002	1.712468e+000
7.650000000000116e-002	1.712376e+000
7.660000000000117e-002	1.712283e+000
7.670000000000117e-002	1.712191e+000
7.680000000000117e-002	1.712098e+000
7.690000000000118e-002	1.712005e+000
7.700000000000118e-002	1.711913e+000
7.710000000000118e-002	1.711820e+000
7.720000000000118e-002	1.711727e+000
7.730000000000119e-002	1.711635e+000
7.740000000000119e-002	1.711542e+000
7.750000000000119e-002	1.711449e+000
7.760000000000120e-002	1.711356e+000
7.770000000000120e-002	1.711264e+000
7.780000000000120e-002	1.711171e+000
7.790000000000120e-002	1.711078e+000
7.800000000000121e-002	1.710985e+000
7.810000000000121e-002	1.710892e+000
7.820000000000121e-002	1.710800e+000
7.830000000000122e-002	1.710707e+000
7.840000000000122e-002	1.710614e+000
7.850000000000122e-002	1.710521e+000
7.860000000000122e-002	1.710428e+000
7.870000000000123e-002	1.710335e+000
7.880000000000123e-002	1.710242e+000
7.890000000000123e-002	1.710149e+000
7.900000000000124e-002	1.710056e+000
7.910000000000124e-002	1.709963e+000
7.920000000000124e-002	1.709870e+000
7.930000000000124e-002	1.709777e+000
7.940000000000125e-002	1.709684e+000
7.950000000000125e-002	1.709592e+000
7.960000000000125e-002	1.709498e+000
7.970000000000126e-002	1.709405e+000
7.980000000000126e-002	1.709312e+000
7.990000000000126e-002	1.709219e+000
8.000000000000127e-002	1.709126e+000
8.010000000000127e-002	1.709033e+000
8.020000000000127e-002	1.708940e+000
8.030000000000127e-002	1.708847e+000
8.040000000000128e-002	1.708754e+000
8.050000000000128e-002	1.708660e+000
8.060000000000128e-002	1.708567e+000
8.070000000000129e-002	1.708474e+000
8.080000000000129e-002	1.708381e+000
8.090000000000129e-002	1.708288e+000
8.100000000000129e-002	1.708194e+000
8.110000000000130e-002	1.708101e+000
8.120000000000130e-002	1.708008e+000
8.130000000000130e-002	1.707915e+000
8.140000000000131e-002	1.707821e+000
8.150000000000131e-002	1.707728e+000
8.160000000000131e-002	1.707635e+000
8.170000000000131e-002	1.707541e+000
8.180000000000132e-002	1.707448e+000
8.190000000000132e-002	1.707355e+000
8.200000000000132e-002	1.707261e+000
8.210000000000133e-002	1.707168e+000
8.220000000000133e-002	1.707075e+000
8.230000000000133e-002	1.706981e+000
8.240000000000133e-002	1.706888e+000
8.250000000000134e-002	1.706794e+000
8.260000000000134e-002	1.706701e+000
8.270000000000134e-002	1.706607e+000
8.280000000000135e-002	1.706514e+000
8.290000000000135e-002	1.706420e+000
8.300000000000135e-002	1.706327e+000
8.310000000000135e-002	1.706233e+000
8.320000000000136e-002	1.706140e+000
8.330000000000136e-002	1.706046e+000
8.340000000000136e-002	1.705953e+000
8.350000000000137e-002	1.705859e+000
8.360000000000137e-002	1.705766e+000
8.370000000000137e-002	1.705672e+000
8.380000000000137e-002	1.705578e+000
8.390000000000138e-002	1.705485e+000
8.400000000000138e-002	1.705391e+000
8.410000000000138e-002	1.705297e+000
8.420000000000139e-002	1.705204e+000
8.430000000000139e-002	1.705110e+000
8.440000000000139e-002	1.705016e+000
8.450000000000139e-002	1.704923e+000
8.460000000000140e-002	1.704829e+000
8.470000000000140e-002	1.704735e+000
8.480000000000140e-002	1.704642e+000
8.490000000000141e-002	1.704548e+000
8.500000000000141e-002	1.704454e+000
8.510000000000141e-002	1.704360e+000
8.520000000000141e-002	1.704267e+000
8.530000000000142e-002	1.704173e+000
8.540000000000142e-002	1.704079e+000
8.550000000000142e-002	1.703985e+000
8.560000000000143e-002	1.703892e+000
8.570000000000143e-002	1.703798e+000
8.580000000000143e-002	1.703704e+000
8.590000000000143e-002	1.703610e+000
8.600000000000144e-002	1.703516e+000
8.610000000000144e-002	1.703422e+000
8.620000000000144e-002	1.703328e+000
8.630000000000145e-002	1.703234e+000
8.640000000000145e-002	1.703140e+000
8.650000000000145e-002	1.703047e+000
8.660000000000145e-002	1.702953e+000
8.670000000000146e-002	1.702859e+000
8.680000000000146e-002	1.702765e+000
8.690000000000146e-002	1.702671e+000
8.700000000000147e-002	1.702577e+000
8.710000000000147e-002	1.702483e+000
8.720000000000147e-002	1.702389e+000
8.730000000000147e-002	1.702295e+000
8.740000000000148e-002	1.702201e+000
8.750000000000148e-002	1.702107e+000
8.760000000000148e-002	1.702013e+000
8.770000000000149e-002	1.701919e+000
8.780000000000149e-002	1.701825e+000
8.790000000000149e-002	1.701730e+000
8.800000000000149e-002	1.701636e+000
8.810000000000150e-002	1.701542e+000
8.820000000000150e-002	1.701448e+000
8.830000000000150e-002	1.701354e+000
8.840000000000151e-002	1.701260e+000
8.850000000000151e-002	1.701166e+000
8.860000000000151e-002	1.701072e+000
8.870000000000151e-002	1.700977e+000
8.880000000000152e-002	1.700883e+000
8.890000000000152e-002	1.700789e+000
8.900000000000152e-002	1.700695e+000
8.910000000000153e-002	1.700601e+000
8.920000000000153e-002	1.700507e+000
8.930000000000153e-002	1.700412e+000
8.940000000000153e-002	1.700318e+000
8.950000000000154e-002	1.700224e+000
8.960000000000154e-002	1.700130e+000
8.970000000000154e-002	1.700035e+000
8.980000000000155e-002	1.699941e+000
8.990000000000155e-002	1.699847e+000
9.000000000000155e-002	1.699752e+000
9.010000000000155e-002	1.699658e+000
9.020000000000156e-002	1.699564e+000
9.030000000000156e-002	1.699469e+000
9.040000000000156e-002	1.699375e+000
9.050000000000157e-002	1.699281e+000
9.060000000000157e-002	1.699186e+000
9.070000000000157e-002	1.699092e+000
9.080000000000157e-002	1.698998e+000
9.090000000000158e-002	1.698903e+000
9.100000000000158e-002	1.698809e+000
9.110000000000158e-002	1.698714e+000
9.120000000000159e-002	1.698620e+000
9.130000000000159e-002	1.698526e+000
9.140000000000159e-002	1.698431e+000
9.150000000000159e-002	1.698337e+000
9.160000000000160e-002	1.698242e+000
9.170000000000160e-002	1.698148e+000
9.180000000000160e-002	1.698053e+000
9.190000000000161e-002	1.697959e+000
9.200000000000161e-002	1.697865e+000
9.210000000000161e-002	1.697770e+000
9.220000000000161e-002	1.697675e+000
9.230000000000162e-002	1.697581e+000
9.240000000000162e-002	1.697486e+000
9.250000000000162e-002	1.697392e+000
9.260000000000163e-002	1.697297e+000
9.270000000000163e-002	1.697203e+000
9.280000000000163e-002	1.697108e+000
9.290000000000163e-002	1.697014e+000
9.300000000000164e-002	1.696919e+000
9.310000000000164e-002	1.696825e+000
9.320000000000164e-002	1.696730e+000
9.330000000000165e-002	1.696635e+000
9.340000000000165e-002	1.696541e+000
9.350000000000165e-002	1.696446e+000
9.360000000000165e-002	1.696351e+000
9.370000000000166e-002	1.696257e+000
9.380000000000166e-002	1.696162e+000
9.390000000000166e-002	1.696067e+000
9.400000000000167e-002	1.695973e+000
9.410000000000167e-002	1.695878e+000
9.420000000000167e-002	1.695783e+000
9.430000000000167e-002	1.695689e+000
9.440000000000168e-002	1.695594e+000
9.450000000000168e-002	1.695499e+000
9.460000000000168e-002	1.695405e+000
9.470000000000169e-002	1.695310e+000
9.480000000000169e-002	1.695215e+000
9.490000000000169e-002	1.695120e+000
9.500000000000169e-002	1.695026e+000
9.510000000000170e-002	1.694931e+000
9.520000000000170e-002	1.694836e+000
9.530000000000170e-002	1.694741e+000
9.540000000000171e-002	1.694646e+000
9.550000000000171e-002	1.694552e+000
9.560000000000171e-002	1.694457e+000
9.570000000000171e-002	1.694362e+000
9.580000000000172e-002	1.694267e+000
9.590000000000172e-002	1.694172e+000
9.600000000000172e-002	1.694078e+000
9.610000000000173e-002	1.693983e+000
9.620000000000173e-002	1.693888e+000
9.630000000000173e-002	1.693793e+000
9.640000000000173e-002	1.693698e+000
9.650000000000174e-002	1.693603e+000
9.660000000000174e-002	1.693508e+000
9.670000000000174e-002	1.693413e+000
9.680000000000175e-002	1.693319e+000
9.690000000000175e-002	1.693224e+000
9.700000000000175e-002	1.693129e+000
9.710000000000175e-002	1.693034e+000
9.720000000000176e-002	1.692939e+000
9.730000000000176e-002	1.692844e+000
9.740000000000176e-002	1.692749e+000
9.750000000000177e-002	1.692654e+000
9.760000000000177e-002	1.692559e+000
9.770000000000177e-002	1.692464e+000
9.780000000000177e-002	1.692369e+000
9.790000000000178e-002	1.692274e+000
9.800000000000178e-002	1.692179e+000
9.810000000000178e-002	1.692084e+000
9.820000000000179e-002	1.691989e+000
9.830000000000179e-002	1.691894e+000
9.840000000000179e-002	1.691799e+000
9.850000000000179e-002	1.691704e+000
9.860000000000180e-002	1.691609e+000
9.870000000000180e-002	1.691514e+000
9.880000000000180e-002	1.691419e+000
9.890000000000181e-002	1.691324e+000
9.900000000000181e-002	1.691229e+000
9.910000000000181e-002	1.691134e+000
9.920000000000182e-002	1.691039e+000
9.930000000000182e-002	1.690943e+000
9.940000000000182e-002	1.690848e+000
9.950000000000182e-002	1.690753e+000
9.960000000000183e-002	1.690658e+000
9.970000000000183e-002	1.690563e+000
9.980000000000183e-002	1.690468e+000
9.990000000000184e-002	1.690373e+000
1.000000000000018e-001	1.690278e+000
1.001000000000018e-001	1.690182e+000
1.002000000000018e-001	1.690087e+000
1.003000000000019e-001	1.689992e+000
1.004000000000019e-001	1.689897e+000
1.005000000000019e-001	1.689802e+000
1.006000000000019e-001	1.689707e+000
1.007000000000019e-001	1.689611e+000
1.008000000000019e-001	1.689516e+000
1.009000000000019e-001	1.689421e+000
1.010000000000019e-001	1.689326e+000
1.011000000000019e-001	1.689231e+000
1.012000000000019e-001	1.689135e+000
1.013000000000019e-001	1.689040e+000
1.014000000000019e-001	1.688945e+000
1.015000000000019e-001	1.688850e+000
1.016000000000019e-001	1.688754e+000
1.017000000000019e-001	1.688659e+000
1.018000000000019e-001	1.688564e+000
1.019000000000019e-001	1.688469e+000
1.020000000000019e-001	1.688373e+000
1.021000000000019e-001	1.688278e+000
1.022000000000019e-001	1.688183e+000
1.023000000000019e-001	1.688087e+000
1.024000000000019e-001	1.687992e+000
1.025000000000019e-001	1.687897e+000
1.026000000000019e-001	1.687801e+000
1.027000000000019e-001	1.687706e+000
1.028000000000019e-001	1.687611e+000
1.029000000000019e-001	1.687515e+000
1.030000000000019e-001	1.687420e+000
1.031000000000019e-001	1.687325e+000
1.032000000000019e-001	1.687229e+000
1.033000000000019e-001	1.687134e+000
1.034000000000019e-001	1.687039e+000
1.035000000000019e-001	1.686943e+000
1.036000000000019e-001	1.686848e+000
1.037000000000019e-001	1.686752e+000
1.038000000000020e-001	1.686657e+000
1.039000000000020e-001	1.686562e+000
1.040000000000020e-001	1.686466e+000
1.041000000000020e-001	1.686371e+000
1.042000000000020e-001	1.686275e+000
1.043000000000020e-001	1.686180e+000
1.044000000000020e-001	1.686085e+000
1.045000000000020e-001	1.685989e+000
1.046000000000020e-001	1.685894e+000
1.047000000000020e-001	1.685798e+000
1.048000000000020e-001	1.685703e+000
1.049000000000020e-001	1.685607e+000
1.050000000000020e-001	1.685512e+000
1.051000000000020e-001	1.685416e+000
1.052000000000020e-001	1.685321e+000
1.053000000000020e-001	1.685225e+000
1.054000000000020e-001	1.685130e+000
1.055000000000020e-001	1.685034e+000
1.056000000000020e-001	1.684939e+000
1.057000000000020e-001	1.684843e+000
1.058000000000020e-001	1.684748e+000
1.059000000000020e-001	1.684652e+000
1.060000000000020e-001	1.684557e+000
1.061000000000020e-001	1.684461e+000
1.062000000000020e-001	1.684366e+000
1.063000000000020e-001	1.684270e+000
1.064000000000020e-001	1.684175e+000
1.065000000000020e-001	1.684079e+000
1.066000000000020e-001	1.683983e+000
1.067000000000020e-001	1.683888e+000
1.068000000000020e-001	1.683792e+000
1.069000000000020e-001	1.683697e+000
1.070000000000020e-001	1.683601e+000
1.071000000000020e-001	1.683506e+000
1.072000000000020e-001	1.683410e+000
1.073000000000021e-001	1.683314e+000
1.074000000000021e-001	1.683219e+000
1.075000000000021e-001	1.683123e+000
1.076000000000021e-001	1.683028e+000
1.077000000000021e-001	1.682932e+000
1.078000000000021e-001	1.682836e+000
1.079000000000021e-001	1.682741e+000
1.080000000000021e-001	1.682645e+000
1.081000000000021e-001	1.682549e+000
1.082000000000021e-001	1.682454e+000
1.083000000000021e-001	1.682358e+000
1.084000000000021e-001	1.682262e+000
1.085000000000021e-001	1.682167e+000
1.086000000000021e-001	1.682071e+000
1.087000000000021e-001	1.681975e+000
1.088000000000021e-001	1.681880e+000
1.089000000000021e-001	1.681784e+000
1.090000000000021e-001	1.681688e+000
1.091000000000021e-001	1.681592e+000
1.092000000000021e-001	1.681497e+000
1.093000000000021e-001	1.681401e+000
1.094000000000021e-001	1.681305e+000
1.095000000000021e-001	1.681210e+000
1.096000000000021e-001	1.681114e+000
1.097000000000021e-001	1.681018e+000
1.098000000000021e-001	1.680922e+000
1.099000000000021e-001	1.680827e+000
1.100000000000021e-001	1.680731e+000
1.101000000000021e-001	1.680635e+000
1.102000000000021e-001	1.680539e+000
1.103000000000021e-001	1.680444e+000
1.104000000000021e-001	1.680348e+000
1.105000000000021e-001	1.680252e+000
1.106000000000021e-001	1.680156e+000
1.107000000000021e-001	1.680061e+000
1.108000000000022e-001	1.679965e+000
1.109000000000022e-001	1.679869e+000
1.110000000000022e-001	1.679773e+000
1.111000000000022e-001	1.679677e+000
1.112000000000022e-001	1.679581e+000
1.113000000000022e-001	1.679486e+000
1.114000000000022e-001	1.679390e+000
1.115000000000022e-001	1.679294e+000
1.116000000000022e-001	1.679198e+000
1.117000000000022e-001	1.679102e+000
1.118000000000022e-001	1.679006e+000
1.119000000000022e-001	1.678911e+000
1.120000000000022e-001	1.678815e+000
1.121000000000022e-001	1.678719e+000
1.122000000000022e-001	1.678623e+000
1.123000000000022e-001	1.678527e+000
1.124000000000022e-001	1.678431e+000
1.125000000000022e-001	1.678335e+000
1.126000000000022e-001	1.678240e+000
1.127000000000022e-001	1.678144e+000
1.128000000000022e-001	1.678048e+000
1.129000000000022e-001	1.677952e+000
1.130000000000022e-001	1.677856e+000
1.131000000000022e-001	1.677760e+000
1.132000000000022e-001	1.677664e+000
1.133000000000022e-001	1.677568e+000
1.134000000000022e-001	1.677472e+000
1.135000000000022e-001	1.677376e+000
1.136000000000022e-001	1.677281e+000
1.137000000000022e-001	1.677185e+000
1.138000000000022e-001	1.677089e+000
1.139000000000022e-001	1.676993e+000
1.140000000000022e-001	1.676897e+000
1.141000000000022e-001	1.676801e+000
1.142000000000022e-001	1.676705e+000
1.143000000000023e-001	1.676609e+000
1.144000000000023e-001	1.676513e+000
1.145000000000023e-001	1.676417e+000
1.146000000000023e-001	1.676321e+000
1.147000000000023e-001	1.676225e+000
1.148000000000023e-001	1.676129e+000
1.149000000000023e-001	1.676033e+000
1.150000000000023e-001	1.675937e+000
1.151000000000023e-001	1.675841e+000
1.152000000000023e-001	1.675745e+000
1.153000000000023e-001	1.675649e+000
1.154000000000023e-001	1.675553e+000
1.155000000000023e-001	1.675457e+000
1.156000000000023e-001	1.675361e+000
1.157000000000023e-001	1.675265e+000
1.158000000000023e-001	1.675169e+000
1.159000000000023e-001	1.675073e+000
1.160000000000023e-001	1.674977e+000
1.161000000000023e-001	1.674881e+000
1.162000000000023e-001	1.674785e+000
1.163000000000023e-001	1.674689e+000
1.164000000000023e-001	1.674593e+000
1.165000000000023e-001	1.674497e+000
1.166000000000023e-001	1.674401e+000
1.167000000000023e-001	1.674305e+000
1.168000000000023e-001	1.674209e+000
1.169000000000023e-001	1.674112e+000
1.170000000000023e-001	1.674016e+000
1.171000000000023e-001	1.673920e+000
1.172000000000023e-001	1.673824e+000
1.173000000000023e-001	1.673728e+000
1.174000000000023e-001	1.673632e+000
1.175000000000023e-001	1.673536e+000
1.176000000000023e-001	1.673440e+000
1.177000000000023e-001	1.673344e+000
1.178000000000024e-001	1.673248e+000
1.179000000000024e-001	1.673151e+000
1.180000000000024e-001	1.673055e+000
1.181000000000024e-001	1.672959e+000
1.182000000000024e-001	1.672863e+000
1.183000000000024e-001	1.672767e+000
1.184000000000024e-001	1.672671e+000
1.185000000000024e-001	1.672575e+000
1.186000000000024e-001	1.672479e+000
1.187000000000024e-001	1.672382e+000
1.188000000000024e-001	1.672286e+000
1.189000000000024e-001	1.672190e+000
1.190000000000024e-001	1.672094e+000
1.191000000000024e-001	1.671998e+000
1.192000000000024e-001	1.671902e+000
1.193000000000024e-001	1.671806e+000
1.194000000000024e-001	1.671709e+000
1.195000000000024e-001	1.671613e+000
1.196000000000024e-001	1.671517e+000
1.197000000000024e-001	1.671421e+000
1.198000000000024e-001	1.671325e+000
1.199000000000024e-001	1.671229e+000
1.200000000000024e-001	1.671132e+000
1.201000000000024e-001	1.671036e+000
1.202000000000024e-001	1.670940e+000
1.203000000000024e-001	1.670844e+000
1.204000000000024e-001	1.670748e+000
1.205000000000024e-001	1.670651e+000
1.206000000000024e-001	1.670555e+000
1.207000000000024e-001	1.670459e+000
1.208000000000024e-001	1.670363e+000
1.209000000000024e-001	1.670266e+000
1.210000000000024e-001	1.670170e+000
1.211000000000024e-001	1.670074e+000
1.212000000000024e-001	1.669978e+000
1.213000000000025e-001	1.669881e+000
1.214000000000025e-001	1.669785e+000
1.215000000000025e-001	1.669689e+000
